order_id,customer_id,order_date,product_id,quantity,price,city,payment_method
2653,454,2023-02-10,4,2,23292,Новосибирск,Online
2654,319,2024-02-22,15,4,4214,Санкт-Петербург,Online
2655,337,2024-09-07,2,2,104942,Новосибирск,Online
2656,174,2023-09-03,13,4,7586,Санкт-Петербург,Online
2657,30,2024-01-09,7,3,4558,Новосибирск,Card
2658,415,2023-09-04,17,2,784,Москва,Card
2659,15,2024-01-18,20,3,3823,Казань,Cash
2660,346,2023-10-03,12,4,23604,Екатеринбург,Cash
2661,409,2023-10-02,12,4,24334,Казань,Card
2662,242,2023-10-05,11,3,13147,Екатеринбург,Cash
2663,221,2023-08-02,6,5,9737,Казань,Card
2664,12,2024-07-02,4,1,33210,Москва,Online
2665,45,2023-12-16,5,3,119939,Санкт-Петербург,Cash
2666,196,2024-02-11,10,5,6793,Казань,Cash
2667,446,2023-10-10,15,2,1443,Санкт-Петербург,Card
2668,93,2024-01-30,11,3,4888,Москва,Cash
2669,299,2023-07-20,14,1,22320,Санкт-Петербург,Card
2670,163,2023-11-13,5,4,117030,Санкт-Петербург,Online
2671,337,2024-04-13,16,1,2302,Санкт-Петербург,Card
2672,375,2023-05-05,13,1,22155,Екатеринбург,Online
2673,189,2024-07-16,1,3,31890,Екатеринбург,Card
2674,186,2024-11-04,3,5,46811,Казань,Online
2675,137,2024-11-27,19,2,2627,Екатеринбург,Card
2676,446,2024-10-25,18,1,1840,Москва,Online
2677,464,2024-03-31,3,5,63860,Екатеринбург,Cash
2678,166,2024-02-21,13,2,14117,Санкт-Петербург,Card
2679,331,2023-02-17,17,4,1007,Казань,Card
2680,167,2024-10-26,10,4,2530,Новосибирск,Online
2681,439,2024-11-29,1,1,14766,Санкт-Петербург,Online
2682,238,2024-11-09,14,2,7104,Санкт-Петербург,Card
2683,496,2024-08-10,6,4,11399,Москва,Card
2684,254,2023-06-18,17,4,1211,Москва,Card
2685,180,2023-06-07,18,1,3333,Новосибирск,Cash
2686,96,2024-08-12,18,2,5782,Екатеринбург,Card
2687,424,2024-11-06,17,3,3385,Санкт-Петербург,Card
2688,395,2024-03-29,17,2,6178,Санкт-Петербург,Online
2689,90,2023-01-02,14,5,20771,Казань,Cash
2690,67,2023-08-21,10,4,5138,Екатеринбург,Cash
2691,204,2023-04-04,6,1,7234,Москва,Online
2692,311,2024-05-24,13,4,7141,Москва,Online
2693,51,2023-01-15,20,2,816,Екатеринбург,Card
2694,433,2024-07-20,3,2,61960,Санкт-Петербург,Online
2695,494,2024-05-19,2,5,92853,Екатеринбург,Online
2696,103,2023-11-29,18,3,4419,Екатеринбург,Cash
2697,79,2023-05-26,9,2,4937,Санкт-Петербург,Online
2698,312,2023-10-27,13,5,4477,Казань,Card
2699,418,2024-11-11,17,3,6376,Санкт-Петербург,Card
2700,421,2024-09-24,3,3,63087,Казань,Card
2701,427,2024-10-12,5,3,95994,Екатеринбург,Card
2702,140,2024-02-11,18,1,954,Екатеринбург,Cash
2703,343,2023-11-19,11,1,1206,Санкт-Петербург,Online
2704,166,2023-06-02,17,3,5101,Москва,Online
2705,339,2023-02-28,17,1,3787,Новосибирск,Cash
2706,337,2024-01-10,4,4,40046,Екатеринбург,Card
2707,186,2023-11-23,13,3,16602,Казань,Online
2708,35,2024-01-13,10,1,4355,Москва,Cash
2709,471,2024-11-20,1,3,19439,Казань,Cash
2710,47,2024-08-13,12,4,19663,Екатеринбург,Online
2711,255,2024-01-02,10,2,6759,Санкт-Петербург,Card
2712,130,2023-06-22,7,4,1508,Екатеринбург,Card
2713,50,2023-05-20,17,1,4564,Москва,Card
2714,385,2024-03-16,13,3,19729,Новосибирск,Cash
2715,208,2023-02-07,18,4,4218,Новосибирск,Online
2716,252,2024-05-10,20,4,3992,Санкт-Петербург,Card
2717,334,2024-02-03,15,5,5320,Москва,Cash
2718,319,2024-05-01,7,3,10949,Новосибирск,Cash
2719,351,2024-08-08,15,3,7815,Казань,Card
2720,196,2023-12-03,13,1,21642,Казань,Card
2721,94,2023-08-27,14,1,21871,Москва,Card
2722,181,2023-01-25,10,1,3483,Казань,Cash
2723,234,2023-10-18,11,4,19449,Екатеринбург,Card
2724,238,2024-02-10,8,1,3798,Казань,Cash
2725,153,2024-08-09,18,5,3784,Екатеринбург,Online
2726,198,2023-12-22,9,4,2958,Екатеринбург,Online
2727,209,2023-09-08,9,1,6916,Казань,Cash
2728,379,2024-01-31,9,2,4763,Казань,Online
2729,41,2023-04-23,12,4,16217,Новосибирск,Online
2730,115,2023-11-25,11,3,23804,Санкт-Петербург,Card
2731,92,2024-01-12,17,3,565,Казань,Card
2732,346,2023-07-31,19,2,3887,Екатеринбург,Cash
2733,470,2024-06-21,6,2,6644,Новосибирск,Online
2734,179,2023-10-16,15,5,21044,Екатеринбург,Online
2735,135,2023-10-27,2,4,42507,Санкт-Петербург,Cash
2736,63,2024-02-10,7,3,2695,Новосибирск,Online
2737,484,2023-09-22,13,5,8944,Казань,Online
2738,450,2024-02-24,18,4,2708,Казань,Card
2739,115,2023-02-18,10,5,10697,Новосибирск,Cash
2740,245,2023-08-12,20,5,6422,Новосибирск,Online
2741,52,2023-09-13,19,5,2708,Санкт-Петербург,Card
2742,32,2023-06-27,11,1,15599,Москва,Cash
2743,179,2023-07-17,5,1,72774,Казань,Online
2744,68,2023-05-09,2,4,58567,Москва,Card
2745,222,2023-11-08,9,1,6444,Екатеринбург,Card
2746,28,2023-01-29,6,2,11509,Санкт-Петербург,Online
2747,376,2024-04-17,7,3,3734,Казань,Cash
2748,170,2024-08-19,20,3,2059,Казань,Online
2749,473,2024-08-10,3,4,10303,Новосибирск,Card
2750,97,2023-09-23,20,1,2944,Казань,Cash
2751,479,2024-07-09,12,4,3374,Новосибирск,Cash
2752,425,2024-02-22,19,1,2060,Санкт-Петербург,Online
2753,235,2023-10-27,7,2,5574,Санкт-Петербург,Cash
2754,119,2024-11-10,6,4,3265,Екатеринбург,Online
2755,411,2024-11-04,11,5,23713,Екатеринбург,Online
2756,364,2023-05-25,14,1,22336,Новосибирск,Cash
2757,454,2024-10-31,11,4,2642,Москва,Online
2758,135,2023-07-12,12,4,3110,Москва,Cash
2759,275,2024-01-11,7,2,2457,Москва,Card
2760,217,2024-02-05,12,2,20972,Казань,Card
2761,473,2023-06-13,20,4,6675,Санкт-Петербург,Card
2762,120,2023-01-10,15,2,21434,Санкт-Петербург,Card
2763,111,2023-07-29,6,2,8074,Москва,Card
2764,240,2024-03-27,19,1,3844,Москва,Online
2765,478,2023-01-11,9,1,8508,Екатеринбург,Cash
2766,178,2023-11-19,10,2,9337,Санкт-Петербург,Online
2767,108,2023-02-27,5,1,32748,Москва,Card
2768,133,2024-05-14,18,2,6804,Санкт-Петербург,Card
2769,68,2023-02-17,7,1,5937,Санкт-Петербург,Online
2770,409,2023-01-17,10,3,2615,Москва,Cash
2771,452,2024-01-18,6,2,3669,Москва,Cash
2772,237,2023-04-15,18,4,4976,Екатеринбург,Online
2773,319,2024-09-07,11,4,14563,Санкт-Петербург,Cash
2774,117,2024-07-03,7,1,7394,Екатеринбург,Card
2775,447,2023-03-07,3,4,92434,Санкт-Петербург,Card
2776,353,2023-12-18,12,3,20167,Екатеринбург,Cash
2777,379,2023-05-31,8,5,5673,Санкт-Петербург,Cash
2778,394,2023-03-20,2,2,92208,Санкт-Петербург,Card
2779,272,2024-04-13,19,2,1476,Новосибирск,Card
2780,213,2024-09-20,5,2,101342,Москва,Online
2781,356,2023-02-06,7,1,2310,Санкт-Петербург,Online
2782,317,2023-09-15,15,2,20259,Казань,Card
2783,89,2023-06-29,13,5,17187,Санкт-Петербург,Cash
2784,286,2024-04-10,2,4,108099,Санкт-Петербург,Card
2785,58,2024-01-20,4,1,57279,Санкт-Петербург,Cash
2786,196,2023-07-16,7,3,5770,Санкт-Петербург,Online
2787,500,2023-10-24,8,1,10340,Казань,Cash
2788,431,2024-06-15,18,4,4614,Екатеринбург,Online
2789,238,2023-01-22,16,5,2719,Санкт-Петербург,Card
2790,179,2023-03-15,14,3,17629,Новосибирск,Cash
2791,320,2023-07-06,14,2,17280,Екатеринбург,Cash
2792,120,2023-10-02,18,2,3892,Санкт-Петербург,Cash
2793,467,2024-01-03,16,4,1810,Новосибирск,Card
2794,278,2023-03-27,19,1,3361,Санкт-Петербург,Online
2795,475,2023-06-11,8,2,7543,Санкт-Петербург,Online
2796,211,2023-08-12,10,3,2668,Москва,Card
2797,298,2024-02-16,7,5,6674,Санкт-Петербург,Cash
2798,89,2024-09-29,2,2,70722,Казань,Online
2799,172,2024-11-10,5,2,15602,Казань,Online
2800,100,2023-07-29,18,5,1295,Москва,Card
2801,294,2024-07-01,15,5,2428,Санкт-Петербург,Online
2802,49,2023-06-27,14,2,6792,Москва,Cash
2803,276,2023-06-07,10,3,3345,Екатеринбург,Online
2804,458,2023-01-09,18,4,2940,Москва,Online
2805,276,2023-03-01,12,1,9589,Екатеринбург,Cash
2806,22,2024-02-02,8,3,3688,Санкт-Петербург,Online
2807,246,2023-09-08,15,5,21915,Казань,Online
2808,145,2024-02-13,6,3,7852,Казань,Online
2809,112,2023-10-31,18,1,1559,Санкт-Петербург,Card
2810,39,2023-07-17,14,5,5745,Санкт-Петербург,Card
2811,84,2024-09-18,7,3,2547,Казань,Online
2812,249,2024-06-07,17,2,6502,Новосибирск,Online
2813,79,2024-02-21,14,1,21152,Новосибирск,Online
2814,270,2023-04-09,12,5,19853,Санкт-Петербург,Online
2815,113,2024-03-18,8,2,10503,Екатеринбург,Cash
2816,32,2023-01-06,9,1,4254,Казань,Card
2817,203,2023-07-13,1,2,80679,Москва,Card
2818,139,2023-09-08,11,3,11703,Новосибирск,Card
2819,353,2023-06-15,9,5,1531,Екатеринбург,Online
2820,31,2024-04-06,3,2,96505,Екатеринбург,Online
2821,440,2023-08-21,10,4,8993,Санкт-Петербург,Online
2822,405,2023-07-28,19,2,6014,Санкт-Петербург,Cash
2823,326,2023-04-27,14,4,17569,Новосибирск,Cash
2824,223,2024-07-19,16,2,2530,Казань,Card
2825,259,2023-06-10,17,1,5938,Санкт-Петербург,Card
2826,435,2024-06-04,13,5,23053,Санкт-Петербург,Cash
2827,271,2024-05-03,10,2,11331,Казань,Online
2828,49,2024-10-28,9,1,9401,Москва,Cash
2829,326,2024-07-05,10,3,11035,Новосибирск,Card
2830,240,2024-09-13,3,3,42422,Екатеринбург,Cash
2831,181,2024-08-30,18,1,1406,Екатеринбург,Online
2832,154,2023-12-25,6,5,5546,Екатеринбург,Card
2833,193,2024-01-13,5,1,103872,Екатеринбург,Online
2834,295,2023-04-07,6,4,4298,Санкт-Петербург,Cash
2835,304,2024-08-02,3,4,36757,Санкт-Петербург,Cash
2836,223,2024-10-05,1,3,39296,Москва,Cash
2837,228,2023-10-02,6,3,10991,Екатеринбург,Card
2838,33,2024-03-24,12,5,20341,Новосибирск,Online
2839,284,2024-09-01,2,4,73495,Екатеринбург,Cash
2840,317,2024-08-07,1,4,43411,Казань,Cash
2841,411,2024-05-31,4,3,19865,Казань,Card
2842,266,2024-10-07,18,4,4254,Казань,Card
2843,55,2024-01-25,6,4,11027,Казань,Online
2844,6,2024-09-11,1,5,13664,Санкт-Петербург,Online
2845,495,2023-06-25,19,5,3176,Москва,Card
2846,204,2024-02-14,11,2,16030,Казань,Online
2847,139,2024-07-01,3,5,18022,Казань,Cash
2848,450,2024-07-06,3,5,23680,Новосибирск,Online
2849,157,2024-11-13,3,2,97257,Новосибирск,Online
2850,427,2023-04-19,15,2,16523,Новосибирск,Cash
2851,404,2024-01-15,6,4,1738,Москва,Card
2852,369,2024-02-04,19,1,3325,Екатеринбург,Card
2853,105,2023-01-18,2,5,112046,Казань,Cash
2854,290,2023-07-16,9,3,10641,Екатеринбург,Online
2855,258,2024-05-06,4,3,66622,Москва,Online
2856,450,2024-10-20,15,1,6308,Москва,Card
2857,455,2023-05-06,10,1,4843,Москва,Card
2858,308,2024-09-01,3,3,48748,Москва,Cash
2859,463,2024-02-15,2,4,45947,Казань,Card
2860,399,2023-05-10,8,3,7690,Москва,Cash
2861,71,2023-11-19,19,3,4413,Екатеринбург,Card
2862,170,2023-08-30,19,2,564,Санкт-Петербург,Online
2863,158,2024-05-06,6,3,1981,Екатеринбург,Cash
2864,115,2024-09-07,8,5,6835,Екатеринбург,Cash
2865,161,2023-01-07,5,2,22633,Екатеринбург,Card
2866,112,2023-04-15,9,2,6956,Санкт-Петербург,Online
2867,66,2024-11-05,8,5,1554,Санкт-Петербург,Card
2868,328,2023-05-27,20,1,6879,Екатеринбург,Cash
2869,280,2023-09-10,1,2,65784,Новосибирск,Cash
2870,88,2023-07-05,16,5,3160,Новосибирск,Online
2871,440,2023-11-17,14,3,5585,Москва,Cash
2872,315,2023-03-28,5,1,75844,Екатеринбург,Card
2873,25,2024-01-07,4,1,54038,Казань,Online
2874,138,2024-04-27,4,1,43859,Санкт-Петербург,Cash
2875,448,2024-06-25,19,2,4091,Казань,Card
2876,360,2024-08-07,8,4,7339,Екатеринбург,Card
2877,171,2023-08-25,4,3,47930,Екатеринбург,Online
2878,272,2023-08-11,12,5,7397,Екатеринбург,Card
2879,267,2024-09-07,1,1,100227,Санкт-Петербург,Cash
2880,456,2023-06-29,17,1,4882,Новосибирск,Card
2881,244,2023-07-21,17,3,4950,Москва,Cash
2882,33,2023-11-17,15,5,11353,Санкт-Петербург,Card
2883,426,2024-11-07,9,4,6509,Санкт-Петербург,Cash
2884,263,2024-08-01,8,2,9886,Москва,Cash
2885,143,2024-01-26,1,4,99857,Екатеринбург,Card
2886,415,2024-02-12,18,4,5353,Новосибирск,Card
2887,301,2024-09-11,9,3,4939,Новосибирск,Cash
2888,27,2024-09-16,15,4,9584,Новосибирск,Online
2889,58,2023-02-19,1,5,113585,Новосибирск,Online
2890,9,2024-06-28,6,5,9359,Санкт-Петербург,Online
2891,277,2024-08-31,18,3,1196,Екатеринбург,Online
2892,151,2024-02-04,15,5,6577,Казань,Online
2893,385,2024-11-17,13,5,10749,Новосибирск,Online
2894,288,2024-01-15,1,4,86393,Екатеринбург,Cash
2895,380,2023-04-24,8,5,10018,Новосибирск,Card
2896,299,2024-04-18,1,2,28803,Новосибирск,Online
2897,277,2023-07-12,10,1,3755,Новосибирск,Cash
2898,298,2024-06-25,10,1,1735,Казань,Cash
2899,218,2024-05-23,4,3,116284,Санкт-Петербург,Online
2900,372,2023-08-11,6,4,3217,Москва,Card
2901,59,2023-03-25,5,5,75900,Новосибирск,Card
2902,484,2023-12-11,5,5,74446,Новосибирск,Card
2903,294,2024-10-07,2,1,106716,Санкт-Петербург,Card
2904,162,2023-06-01,5,4,71343,Новосибирск,Cash
2905,192,2023-04-02,3,4,86703,Казань,Online
2906,493,2023-01-13,11,5,24655,Казань,Card
2907,382,2023-05-05,8,2,7964,Москва,Online
2908,128,2024-06-29,5,2,113188,Санкт-Петербург,Online
2909,179,2023-05-05,15,4,22178,Санкт-Петербург,Online
2910,272,2023-12-02,19,4,6153,Новосибирск,Card
2911,168,2023-03-04,19,5,2821,Санкт-Петербург,Cash
2912,36,2023-12-18,14,2,7769,Новосибирск,Cash
2913,41,2023-08-11,16,2,4103,Казань,Online
2914,181,2023-09-05,15,5,9039,Новосибирск,Card
2915,500,2024-03-16,1,1,92133,Москва,Cash
2916,172,2024-01-31,13,3,3816,Екатеринбург,Card
2917,178,2023-04-29,8,5,10807,Москва,Cash
2918,22,2024-11-06,11,3,23244,Санкт-Петербург,Online
2919,15,2023-06-12,5,2,71805,Новосибирск,Online
2920,176,2023-09-13,9,4,7696,Казань,Card
2921,36,2024-11-30,3,5,20775,Екатеринбург,Card
2922,491,2023-11-28,19,1,4283,Санкт-Петербург,Cash
2923,425,2023-09-29,5,5,117234,Москва,Cash
2924,280,2023-01-02,12,1,22930,Санкт-Петербург,Cash
2925,215,2023-08-02,4,2,11084,Екатеринбург,Card
2926,347,2023-10-05,15,5,21767,Екатеринбург,Card
2927,163,2023-08-05,17,5,5349,Москва,Online
2928,206,2023-09-24,14,4,14709,Новосибирск,Online
2929,275,2023-10-12,4,1,84667,Новосибирск,Online
2930,492,2023-12-26,11,4,11482,Москва,Online
2931,458,2024-04-09,19,2,6632,Санкт-Петербург,Cash
2932,329,2024-03-11,4,1,69442,Новосибирск,Online
2933,398,2023-02-05,12,1,13574,Санкт-Петербург,Cash
2934,260,2024-05-20,15,2,18128,Санкт-Петербург,Online
2935,375,2023-08-28,4,4,68089,Санкт-Петербург,Cash
2936,425,2023-09-15,20,3,614,Москва,Card
2937,483,2023-12-24,18,1,1423,Санкт-Петербург,Online
2938,203,2023-05-17,10,4,4552,Казань,Cash
2939,434,2023-06-24,10,2,5792,Санкт-Петербург,Card
2940,69,2023-01-08,3,5,14567,Казань,Cash
2941,254,2024-08-28,14,1,24176,Казань,Card
2942,400,2023-09-03,14,5,9871,Новосибирск,Online
2943,316,2023-11-13,11,1,16817,Москва,Online
2944,15,2024-08-24,4,2,28900,Новосибирск,Cash
2945,209,2023-07-29,5,2,107571,Санкт-Петербург,Card
2946,74,2023-07-09,18,3,6999,Казань,Card
2947,52,2023-04-21,5,3,119101,Новосибирск,Online
2948,270,2024-03-17,7,1,4652,Москва,Online
2949,77,2024-07-13,6,4,2323,Екатеринбург,Cash
2950,305,2023-12-10,8,2,3981,Санкт-Петербург,Cash
2951,185,2023-07-21,18,4,5179,Екатеринбург,Online
2952,244,2024-09-11,19,5,4308,Казань,Card
2953,171,2024-07-30,15,1,8975,Москва,Card
2954,98,2023-02-05,6,4,11581,Екатеринбург,Card
2955,417,2024-01-25,3,2,22258,Новосибирск,Card
2956,254,2023-05-26,12,5,22465,Санкт-Петербург,Card
2957,397,2023-10-14,10,1,5659,Екатеринбург,Card
2958,414,2023-03-12,5,4,24543,Екатеринбург,Card
2959,28,2023-05-29,11,4,9024,Санкт-Петербург,Cash
2960,74,2023-04-06,14,3,7018,Екатеринбург,Card
2961,139,2023-03-26,12,2,8034,Санкт-Петербург,Online
2962,422,2024-04-01,8,1,5949,Екатеринбург,Card
2963,94,2024-03-06,4,4,90874,Казань,Cash
2964,41,2024-10-29,8,1,3638,Екатеринбург,Online
2965,69,2023-10-04,5,3,104398,Казань,Online
2966,196,2023-02-07,20,3,1417,Санкт-Петербург,Card
2967,298,2023-04-04,8,1,3309,Санкт-Петербург,Cash
2968,454,2024-02-28,15,5,20878,Казань,Cash
2969,65,2023-08-08,1,5,66093,Екатеринбург,Cash
2970,160,2024-04-12,1,1,11267,Казань,Card
2971,286,2023-04-01,15,5,15362,Новосибирск,Card
2972,434,2024-08-03,17,5,5576,Санкт-Петербург,Card
2973,293,2024-06-25,13,4,2649,Санкт-Петербург,Cash
2974,403,2023-11-30,8,5,11745,Санкт-Петербург,Cash
2975,230,2023-02-10,2,5,45260,Новосибирск,Card
2976,164,2023-10-08,15,1,18294,Екатеринбург,Card
2977,86,2023-07-24,6,2,1659,Екатеринбург,Online
2978,450,2023-08-02,12,2,11775,Санкт-Петербург,Card
2979,193,2023-09-12,3,1,12702,Казань,Online
2980,314,2023-01-05,12,4,20455,Москва,Online
2981,130,2023-05-02,12,5,3948,Екатеринбург,Card
2982,386,2024-10-04,20,1,5150,Санкт-Петербург,Card
2983,380,2024-08-18,9,2,9601,Новосибирск,Online
2984,5,2024-07-08,4,4,106994,Казань,Cash
2985,133,2024-02-02,15,5,14934,Санкт-Петербург,Card
2986,142,2024-12-01,19,1,4719,Санкт-Петербург,Card
2987,488,2024-04-01,19,4,2501,Москва,Card
2988,310,2024-07-22,13,5,4029,Казань,Online
2989,294,2023-11-13,7,3,9712,Санкт-Петербург,Card
2990,36,2024-01-07,10,2,5756,Санкт-Петербург,Cash
2991,229,2023-11-26,5,2,46403,Екатеринбург,Online
2992,456,2023-10-07,10,5,5602,Екатеринбург,Cash
2993,282,2023-05-22,20,4,979,Казань,Online
2994,277,2023-04-04,15,1,24145,Новосибирск,Card
2995,306,2023-10-23,4,2,95539,Москва,Card
2996,257,2023-03-13,17,4,3339,Екатеринбург,Cash
2997,468,2024-01-03,20,3,6968,Санкт-Петербург,Cash
2998,9,2023-01-09,2,3,30941,Казань,Card
2999,283,2023-12-06,19,2,1642,Москва,Online
3000,91,2024-10-08,9,1,8359,Казань,Cash
3001,59,2023-02-02,15,5,22809,Москва,Cash
3002,219,2024-02-23,6,5,5089,Москва,Card
3003,74,2024-04-14,2,1,26749,Москва,Card
3004,291,2024-10-04,10,1,4379,Екатеринбург,Card
3005,464,2023-09-28,2,3,21740,Новосибирск,Online
3006,385,2023-11-29,1,3,11511,Санкт-Петербург,Online
3007,497,2023-11-09,9,3,7755,Санкт-Петербург,Card
3008,197,2023-01-26,12,4,21775,Москва,Online
3009,256,2024-10-02,12,1,1224,Санкт-Петербург,Online
3010,180,2024-07-25,8,3,3939,Екатеринбург,Card
3011,482,2023-11-22,19,4,1836,Москва,Online
3012,202,2024-04-08,4,2,118272,Москва,Online
3013,401,2024-02-14,10,4,7847,Санкт-Петербург,Card
3014,437,2024-07-12,8,3,11681,Екатеринбург,Online
3015,240,2023-03-24,12,3,10615,Санкт-Петербург,Online
3016,19,2024-02-27,1,1,93769,Москва,Online
3017,499,2023-05-30,19,3,2968,Санкт-Петербург,Card
3018,158,2024-03-05,14,3,11079,Екатеринбург,Online
3019,405,2024-10-14,3,2,24478,Екатеринбург,Cash
3020,132,2024-08-11,18,5,3423,Санкт-Петербург,Card
3021,420,2023-04-01,7,4,6028,Москва,Card
3022,42,2024-06-27,12,5,18914,Санкт-Петербург,Cash
3023,116,2023-12-12,2,2,10330,Новосибирск,Cash
3024,271,2024-06-13,2,5,75888,Казань,Online
3025,133,2023-01-19,15,4,14276,Казань,Card
3026,418,2024-01-15,16,1,1818,Казань,Card
3027,61,2024-02-16,13,3,9098,Москва,Cash
3028,422,2023-09-03,19,5,534,Екатеринбург,Card
3029,30,2023-07-27,6,1,9777,Санкт-Петербург,Card
3030,424,2024-08-29,15,2,15638,Новосибирск,Online
3031,481,2023-01-14,9,1,2965,Санкт-Петербург,Cash
3032,385,2024-05-23,16,4,1376,Москва,Online
3033,400,2023-04-18,20,4,873,Екатеринбург,Card
3034,260,2023-09-22,10,3,11606,Москва,Online
3035,445,2024-01-09,17,3,3192,Москва,Online
3036,115,2023-12-12,1,1,20097,Новосибирск,Card
3037,271,2024-11-23,4,1,12966,Екатеринбург,Online
3038,390,2023-02-27,7,1,3754,Санкт-Петербург,Cash
3039,283,2024-06-08,15,1,14983,Москва,Online
3040,347,2024-09-02,3,4,119417,Новосибирск,Online
3041,62,2024-07-02,10,4,9382,Санкт-Петербург,Cash
3042,450,2024-03-05,16,3,4165,Новосибирск,Card
3043,345,2024-07-16,7,1,6198,Казань,Cash
3044,334,2023-09-21,11,4,1482,Казань,Card
3045,497,2023-05-05,4,2,37955,Екатеринбург,Online
3046,391,2024-01-27,10,1,7798,Новосибирск,Cash
3047,11,2024-02-03,19,4,4367,Екатеринбург,Online
3048,61,2023-09-09,19,3,6153,Новосибирск,Cash
3049,60,2024-02-21,3,2,21723,Казань,Card
3050,112,2023-07-22,17,4,579,Казань,Card
3051,435,2023-08-05,17,5,2810,Москва,Online
3052,278,2023-10-27,11,5,5487,Новосибирск,Card
3053,379,2024-03-11,5,2,13091,Новосибирск,Card
3054,52,2024-01-13,3,1,51470,Москва,Cash
3055,199,2023-10-25,2,4,104331,Екатеринбург,Online
3056,159,2024-07-17,17,2,2406,Москва,Card
3057,142,2024-05-25,4,1,52710,Екатеринбург,Cash
3058,218,2023-05-06,15,2,20176,Казань,Cash
3059,392,2023-04-24,9,2,7020,Санкт-Петербург,Online
3060,69,2023-08-28,11,1,11797,Новосибирск,Cash
3061,186,2023-09-23,8,5,9801,Санкт-Петербург,Cash
3062,117,2024-01-28,4,1,109932,Москва,Card
3063,378,2024-01-14,14,3,15258,Казань,Cash
3064,34,2024-03-28,12,4,2201,Москва,Card
3065,63,2024-01-06,11,4,17385,Екатеринбург,Cash
3066,371,2023-03-04,11,4,16766,Санкт-Петербург,Card
3067,9,2023-07-10,20,4,4842,Екатеринбург,Cash
3068,236,2024-11-18,18,1,6280,Санкт-Петербург,Cash
3069,133,2024-02-08,11,1,6660,Новосибирск,Cash
3070,427,2023-11-04,1,2,69096,Москва,Cash
3071,229,2024-10-30,17,4,584,Екатеринбург,Online
3072,106,2023-12-13,12,2,3215,Санкт-Петербург,Online
3073,71,2024-01-02,16,5,6165,Новосибирск,Card
3074,428,2024-05-01,12,2,24659,Новосибирск,Card
3075,471,2024-06-19,5,4,98057,Екатеринбург,Online
3076,400,2024-01-15,15,2,23738,Санкт-Петербург,Cash
3077,484,2024-09-10,6,1,1916,Санкт-Петербург,Cash
3078,306,2024-04-05,15,2,3746,Екатеринбург,Cash
3079,378,2023-11-26,20,1,5875,Екатеринбург,Cash
3080,452,2024-04-19,9,1,9260,Екатеринбург,Online
3081,436,2023-03-20,11,3,6203,Новосибирск,Online
3082,433,2023-07-05,2,1,41619,Екатеринбург,Card
3083,106,2023-07-04,8,4,3633,Москва,Online
3084,55,2023-03-18,3,2,32995,Екатеринбург,Cash
3085,55,2024-03-09,17,4,4528,Санкт-Петербург,Card
3086,59,2023-10-23,17,3,3547,Казань,Online
3087,192,2023-06-29,18,4,765,Москва,Cash
3088,96,2023-01-31,15,5,20153,Санкт-Петербург,Online
3089,456,2023-09-30,1,4,84532,Санкт-Петербург,Online
3090,217,2024-07-13,18,4,996,Москва,Card
3091,205,2023-07-18,6,4,1816,Екатеринбург,Card
3092,299,2023-07-23,5,3,99817,Санкт-Петербург,Card
3093,470,2023-10-14,14,4,7014,Екатеринбург,Online
3094,143,2024-03-30,3,2,24828,Екатеринбург,Card
3095,17,2024-02-12,18,5,5110,Казань,Cash
3096,314,2024-07-17,13,1,21177,Казань,Card
3097,237,2023-06-11,8,5,11407,Екатеринбург,Card
3098,421,2024-02-01,19,5,1465,Санкт-Петербург,Cash
3099,65,2024-03-16,1,1,49120,Екатеринбург,Cash
3100,442,2023-06-20,3,4,94657,Новосибирск,Online
3101,136,2024-09-30,12,3,20271,Новосибирск,Cash
3102,223,2023-11-05,9,1,1509,Москва,Cash
3103,23,2024-07-12,4,4,57629,Москва,Online
3104,85,2023-07-10,12,1,20497,Москва,Cash
3105,144,2023-09-23,15,3,21306,Новосибирск,Online
3106,179,2023-07-17,17,1,1785,Санкт-Петербург,Card
3107,35,2023-02-11,16,2,3428,Санкт-Петербург,Cash
3108,453,2023-08-20,13,3,4719,Казань,Cash
3109,298,2024-05-31,18,3,3816,Новосибирск,Online
3110,387,2023-09-09,12,3,21440,Санкт-Петербург,Card
3111,219,2023-05-16,7,3,7957,Москва,Online
3112,119,2023-05-06,19,1,5784,Санкт-Петербург,Cash
3113,228,2023-12-08,17,3,971,Новосибирск,Cash
3114,488,2023-02-27,10,3,11349,Москва,Card
3115,247,2024-04-15,4,2,75065,Казань,Online
3116,197,2023-07-06,10,3,4122,Новосибирск,Cash
3117,319,2023-04-11,9,1,4828,Новосибирск,Card
3118,118,2023-04-13,4,2,61842,Екатеринбург,Cash
3119,438,2023-10-08,19,2,3969,Екатеринбург,Cash
3120,129,2024-01-28,19,2,3765,Москва,Card
3121,415,2023-08-23,15,1,4947,Москва,Card
3122,451,2024-06-29,8,5,4094,Казань,Cash
3123,362,2023-04-19,16,2,1861,Москва,Cash
3124,49,2023-10-05,5,2,53498,Санкт-Петербург,Online
3125,154,2023-09-01,8,2,11033,Москва,Online
3126,72,2023-09-25,14,4,16105,Екатеринбург,Online
3127,498,2023-04-06,1,2,59068,Новосибирск,Online
3128,165,2024-07-06,20,2,6032,Москва,Online
3129,278,2024-05-09,1,2,106462,Екатеринбург,Card
3130,102,2023-08-02,16,4,5206,Санкт-Петербург,Card
